date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:07	17321/17321	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:03%20GMT	https://www.agolworld.com/air-charters-services	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/air-charters-services.html	(from https://www.agolworld.com/)
22:13:07	13206/13206	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:04%20GMT	https://www.agolworld.com/industries	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/industries.html	(from https://www.agolworld.com/)
22:13:08	12799/12799	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:04%20GMT	https://www.agolworld.com/contact_us	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/contact_us.html	(from https://www.agolworld.com/)
22:13:08	12574/12574	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:04%20GMT	https://www.agolworld.com/feedback_form	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/feedback_form.html	(from https://www.agolworld.com/)
22:13:09	12033/12033	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:05%20GMT	https://www.agolworld.com/cc_form	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/cc_form.html	(from https://www.agolworld.com/)
22:13:09	12105/12105	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:05%20GMT	https://www.agolworld.com/obc_form	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/obc_form.html	(from https://www.agolworld.com/)
22:13:11	322610/322610	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2002:35:11%20GMT	https://www.agolworld.com/assets/img/about-img-3.png	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/about-img-3.png	(from https://www.agolworld.com/)
22:13:11	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Mar%202022%2022:07:45%20GMT	https://www.agolworld.com/importer-on-record-services	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/importer-on-record-services.1c.delayed	(from https://www.agolworld.com/)
22:13:12	31948/31948	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:20%20GMT	https://www.agolworld.com/assets/img/services/services-4.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/services/services-4.jpg	(from https://www.agolworld.com/)
22:13:12	48573/48573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:22%20GMT	https://www.agolworld.com/assets/img/services/services-7.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/services/services-7.jpg	(from https://www.agolworld.com/)
22:13:14	19528/19528	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:19%20GMT	https://www.agolworld.com/assets/img/services/services-3.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/services/services-3.jpg	(from https://www.agolworld.com/)
22:13:15	39071/39071	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:18%20GMT	https://www.agolworld.com/assets/img/services/services-1.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/services/services-1.jpg	(from https://www.agolworld.com/)
22:13:15	34713/34713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:23%20GMT	https://www.agolworld.com/assets/img/services/services-9.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/services/services-9.jpg	(from https://www.agolworld.com/)
22:13:15	38078/38078	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:45%20GMT	https://www.agolworld.com/assets/img/industries/healthcare.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/healthcare.jpg	(from https://www.agolworld.com/)
22:13:15	58065/58065	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:41%20GMT	https://www.agolworld.com/assets/img/industries/aog.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/aog.jpg	(from https://www.agolworld.com/)
22:13:16	81608/81608	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:45%20GMT	https://www.agolworld.com/assets/img/industries/hitech.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/hitech.jpg	(from https://www.agolworld.com/)
22:13:16	74287/74287	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:48%20GMT	https://www.agolworld.com/assets/img/industries/media.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/media.jpg	(from https://www.agolworld.com/)
22:13:17	71332/71332	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:42%20GMT	https://www.agolworld.com/assets/img/industries/fashion.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/fashion.jpg	(from https://www.agolworld.com/)
22:13:17	123863/123863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:51%20GMT	https://www.agolworld.com/assets/img/industries/ship.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/ship.jpg	(from https://www.agolworld.com/)
22:13:18	90079/90079	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:43%20GMT	https://www.agolworld.com/assets/img/industries/freight.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/freight.jpg	(from https://www.agolworld.com/)
22:13:18	38875/38875	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:42%20GMT	https://www.agolworld.com/assets/img/industries/aviations.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/aviations.jpg	(from https://www.agolworld.com/)
22:13:19	74459/74459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:47%20GMT	https://www.agolworld.com/assets/img/industries/marine.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/marine.jpg	(from https://www.agolworld.com/)
22:13:19	120304/120304	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:41%20GMT	https://www.agolworld.com/assets/img/industries/auto.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/auto.jpg	(from https://www.agolworld.com/)
22:13:19	65007/65007	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:49%20GMT	https://www.agolworld.com/assets/img/industries/oil.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/oil.jpg	(from https://www.agolworld.com/)
22:13:20	122029/122029	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:49%20GMT	https://www.agolworld.com/assets/img/industries/mining.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/mining.jpg	(from https://www.agolworld.com/)
22:13:20	98760/98760	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:53%20GMT	https://www.agolworld.com/assets/img/industries/telecom.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/industries/telecom.jpg	(from https://www.agolworld.com/)
22:13:20	20759/20759	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2016:43:16%20GMT	https://www.agolworld.com/privacy-policy	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/privacy-policy.html	(from https://www.agolworld.com/)
22:13:21	30559/30559	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2002:35:20%20GMT	https://www.agolworld.com/assets/img/whatsapp.png	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/whatsapp.png	(from https://www.agolworld.com/)
22:13:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2016:43:17%20GMT	https://conversations-widget.sendinblue.com/sib-conversations.js	C:/My%20Web%20Sites/Agolworld/conversations-widget.sendinblue.com/sib-conversations.31.delayed	(from https://www.agolworld.com/)
22:13:22	69398/69398	---MCZ	200	added ('OK')	text/javascript	etag:W/%2210f16-18abc766798%22	https://conversations-widget.brevo.com/sib-conversations.js	C:/My%20Web%20Sites/Agolworld/conversations-widget.brevo.com/sib-conversations.js	(from https://www.agolworld.com/)
22:13:23	80821/80821	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:25%20GMT	https://www.agolworld.com/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/bootstrap.bundle.min.js	(from https://www.agolworld.com/)
22:13:23	89476/89476	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:27%20GMT	https://www.agolworld.com/assets/js/jquery.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/jquery.min.js	(from https://www.agolworld.com/)
22:13:23	4155/4155	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:28%20GMT	https://www.agolworld.com/assets/js/meanmenu.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/meanmenu.min.js	(from https://www.agolworld.com/)
22:13:24	8155/8155	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:31%20GMT	https://www.agolworld.com/assets/js/wow.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/wow.min.js	(from https://www.agolworld.com/)
22:13:24	44143/44143	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:30%20GMT	https://www.agolworld.com/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/owl.carousel.min.js	(from https://www.agolworld.com/)
22:13:24	2942/2942	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:28%20GMT	https://www.agolworld.com/assets/js/nice-select.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/nice-select.min.js	(from https://www.agolworld.com/)
22:13:25	20216/20216	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:28%20GMT	https://www.agolworld.com/assets/js/magnific-popup.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/magnific-popup.min.js	(from https://www.agolworld.com/)
22:13:25	15498/15498	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:26%20GMT	https://www.agolworld.com/assets/js/jarallax.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/jarallax.min.js	(from https://www.agolworld.com/)
22:13:26	1266/1266	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:23%20GMT	https://www.agolworld.com/assets/js/appear.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/appear.min.js	(from https://www.agolworld.com/)
22:13:26	10263/10263	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:29%20GMT	https://www.agolworld.com/assets/js/odometer.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/odometer.min.js	(from https://www.agolworld.com/)
22:13:26	7433/7433	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:30%20GMT	https://www.agolworld.com/assets/js/smoothscroll.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/smoothscroll.min.js	(from https://www.agolworld.com/)
22:13:27	6055/6055	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:26%20GMT	https://www.agolworld.com/assets/js/form-validator.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/form-validator.min.js	(from https://www.agolworld.com/)
22:13:28	1178/1178	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:24%20GMT	https://www.agolworld.com/assets/js/contact-form-script.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/contact-form-script.js	(from https://www.agolworld.com/)
22:13:28	2381/2381	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:23%20GMT	https://www.agolworld.com/assets/js/ajaxchimp.min.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/ajaxchimp.min.js	(from https://www.agolworld.com/)
22:13:29	7293/7293	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Mar%202023%2002:35:25%20GMT	https://www.agolworld.com/assets/js/custom.js	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/js/custom.js	(from https://www.agolworld.com/)
22:13:29	146/146	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2002:34:56%20GMT	https://www.agolworld.com/assets/css/owl.video.play.html	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/css/owl.video.play.html	(from https://www.agolworld.com/assets/css/owl.carousel.min.css)
22:13:31	81388/81388	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Mar%202023%2002:35:03%20GMT	https://www.agolworld.com/assets/fonts/boxicons.woff2	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/boxicons.woff2	(from https://www.agolworld.com/assets/css/boxicons.min.css)
22:13:31	229712/229712	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Mar%202023%2002:35:01%20GMT	https://www.agolworld.com/assets/fonts/boxicons.eot	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/boxicons.eot	(from https://www.agolworld.com/assets/css/boxicons.min.css)
22:13:33	146/146	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2002:35:04%20GMT	https://www.agolworld.com/assets/fonts/boxiconsd41d.html?	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/boxiconsd41dd41d.html	(from https://www.agolworld.com/assets/css/boxicons.min.css)
22:13:33	229544/229544	---M--	200	added ('OK')	font/ttf	date:Wed,%2015%20Mar%202023%2002:35:01%20GMT	https://www.agolworld.com/assets/fonts/boxicons.ttf	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/boxicons.ttf	(from https://www.agolworld.com/assets/css/boxicons.min.css)
22:13:33	19118/19118	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Mar%202023%2002:35:04%20GMT	https://www.agolworld.com/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/Flaticon.eot	(from https://www.agolworld.com/assets/css/flaticon.css)
22:13:34	229620/229620	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Mar%202023%2002:35:03%20GMT	https://www.agolworld.com/assets/fonts/boxicons.woff	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/boxicons.woff	(from https://www.agolworld.com/assets/css/boxicons.min.css)
22:13:34	19118/19118	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Mar%202023%2002:35:07%20GMT	https://www.agolworld.com/assets/fonts/Flaticond41d.eot?	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/Flaticond41dd41d.eot	(from https://www.agolworld.com/assets/css/flaticon.css)
22:13:35	10056/10056	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Mar%202023%2002:35:06%20GMT	https://www.agolworld.com/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/Flaticon.woff2	(from https://www.agolworld.com/assets/css/flaticon.css)
22:13:35	11968/11968	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Mar%202023%2002:35:05%20GMT	https://www.agolworld.com/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/Flaticon.woff	(from https://www.agolworld.com/assets/css/flaticon.css)
22:13:35	18940/18940	---M--	200	added ('OK')	font/ttf	date:Wed,%2015%20Mar%202023%2002:35:06%20GMT	https://www.agolworld.com/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/Flaticon.ttf	(from https://www.agolworld.com/assets/css/flaticon.css)
22:13:36	146/146	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2002:35:04%20GMT	https://www.agolworld.com/assets/fonts/Flaticon.html	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/fonts/Flaticon.html	(from https://www.agolworld.com/assets/css/flaticon.css)
22:13:37	82771/82771	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:35%20GMT	https://www.agolworld.com/assets/img/banner/banner-bg-1.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/banner/banner-bg-1.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:37	88334/88334	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:34%20GMT	https://www.agolworld.com/assets/img/banner/banner-bg-3.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/banner/banner-bg-3.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:38	100890/100890	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:18%20GMT	https://www.agolworld.com/assets/img/shipment-bg.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/shipment-bg.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:39	309934/309934	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:19%20GMT	https://www.agolworld.com/assets/img/track-bg.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/track-bg.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:41	130032/130032	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:00%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-1.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-1.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:41	274270/274270	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:02%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-3.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-3.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:41	417144/417144	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:02%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-2.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-2.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:43	132753/132753	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:04%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-5.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-5.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:43	200836/200836	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:06%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-6.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-6.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:44	165056/165056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:08%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-8.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-8.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:44	197134/197134	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:04%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-4.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-4.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:44	117996/117996	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:06%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-7.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-7.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:45	30719/30719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:35:15%20GMT	https://www.agolworld.com/assets/img/faq-img.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/faq-img.jpg	(from https://www.agolworld.com/assets/css/style.css)
22:13:45	226748/226748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2002:36:00%20GMT	https://www.agolworld.com/assets/img/page-bg/page-bg-10.jpg	C:/My%20Web%20Sites/Agolworld/www.agolworld.com/assets/img/page-bg/page-bg-10.jpg	(from https://www.agolworld.com/assets/css/style.css)
